time,moving from index,moving to index,report
5,156,174,DAY 06/11/2024 - moved 45 animals from property ID 156 (farm) to property ID 174 (farm)
5,165,26,DAY 06/11/2024 - moved 2 animals from property ID 165 (farm) to property ID 26 (stud farm)
5,171,26,DAY 06/11/2024 - moved 3 animals from property ID 171 (trader) to property ID 26 (stud farm)
5,171,43,DAY 06/11/2024 - moved 2 animals from property ID 171 (trader) to property ID 43 (feedlot)
5,171,43,DAY 06/11/2024 - moved 2 animals from property ID 171 (trader) to property ID 43 (feedlot)
5,177,143,DAY 06/11/2024 - moved 1 animals from property ID 177 (farm) to property ID 143 (abbattoir)
5,183,280,DAY 06/11/2024 - moved 1 animals from property ID 183 (farm) to property ID 280 (farm)
5,194,212,DAY 06/11/2024 - moved 32 animals from property ID 194 (farm) to property ID 212 (trader)
5,212,107,DAY 06/11/2024 - moved 50 animals from property ID 212 (trader) to property ID 107 (feedlot)
5,213,150,DAY 06/11/2024 - moved 1 animals from property ID 213 (farm) to property ID 150 (trader)
5,214,277,DAY 06/11/2024 - moved 2 animals from property ID 214 (farm) to property ID 277 (saleyard)
5,216,290,DAY 06/11/2024 - moved 4 animals from property ID 216 (farm) to property ID 290 (feedlot)
5,232,277,DAY 06/11/2024 - moved 1 animals from property ID 232 (farm) to property ID 277 (saleyard)
5,253,79,DAY 06/11/2024 - moved 34 animals from property ID 253 (farm) to property ID 79 (farm)
5,255,107,DAY 06/11/2024 - moved 1 animals from property ID 255 (farm) to property ID 107 (feedlot)
5,258,43,DAY 06/11/2024 - moved 1 animals from property ID 258 (farm) to property ID 43 (feedlot)
5,271,137,DAY 06/11/2024 - moved 1 animals from property ID 271 (farm) to property ID 137 (trader)
5,277,254,DAY 06/11/2024 - moved 3 animals from property ID 277 (saleyard) to property ID 254 (farm)
5,277,107,DAY 06/11/2024 - moved 2 animals from property ID 277 (saleyard) to property ID 107 (feedlot)
5,277,194,DAY 06/11/2024 - moved 2 animals from property ID 277 (saleyard) to property ID 194 (farm)
5,277,180,DAY 06/11/2024 - moved 2 animals from property ID 277 (saleyard) to property ID 180 (farm)
5,277,153,DAY 06/11/2024 - moved 2 animals from property ID 277 (saleyard) to property ID 153 (farm)
5,291,272,DAY 06/11/2024 - moved 2 animals from property ID 291 (saleyard) to property ID 272 (feedlot)
5,291,128,DAY 06/11/2024 - moved 3 animals from property ID 291 (saleyard) to property ID 128 (farm)
5,291,87,DAY 06/11/2024 - moved 3 animals from property ID 291 (saleyard) to property ID 87 (farm)
5,291,43,DAY 06/11/2024 - moved 3 animals from property ID 291 (saleyard) to property ID 43 (feedlot)
6,8,139,DAY 07/11/2024 - moved 1 animals from property ID 8 (farm) to property ID 139 (saleyard)
6,14,171,DAY 07/11/2024 - moved 4 animals from property ID 14 (farm) to property ID 171 (trader)
6,17,139,DAY 07/11/2024 - moved 1 animals from property ID 17 (farm) to property ID 139 (saleyard)
6,22,290,DAY 07/11/2024 - moved 8 animals from property ID 22 (farm) to property ID 290 (feedlot)
6,26,223,DAY 07/11/2024 - moved 17 animals from property ID 26 (stud farm) to property ID 223 (farm)
6,26,270,DAY 07/11/2024 - moved 17 animals from property ID 26 (stud farm) to property ID 270 (farm)
6,33,43,DAY 07/11/2024 - moved 3 animals from property ID 33 (farm) to property ID 43 (feedlot)
6,60,143,DAY 07/11/2024 - moved 1 animals from property ID 60 (farm) to property ID 143 (abbattoir)
6,69,171,DAY 07/11/2024 - moved 1 animals from property ID 69 (farm) to property ID 171 (trader)
6,72,43,DAY 07/11/2024 - moved 2 animals from property ID 72 (farm) to property ID 43 (feedlot)
6,79,143,DAY 07/11/2024 - moved 6 animals from property ID 79 (farm) to property ID 143 (abbattoir)
6,84,277,DAY 07/11/2024 - moved 1 animals from property ID 84 (farm) to property ID 277 (saleyard)
6,92,91,DAY 07/11/2024 - moved 2 animals from property ID 92 (farm) to property ID 91 (farm)
6,100,155,DAY 07/11/2024 - moved 3 animals from property ID 100 (saleyard) to property ID 155 (farm)
6,100,277,DAY 07/11/2024 - moved 3 animals from property ID 100 (saleyard) to property ID 277 (saleyard)
6,100,67,DAY 07/11/2024 - moved 3 animals from property ID 100 (saleyard) to property ID 67 (farm)
6,100,175,DAY 07/11/2024 - moved 3 animals from property ID 100 (saleyard) to property ID 175 (farm)
6,101,212,DAY 07/11/2024 - moved 4 animals from property ID 101 (farm) to property ID 212 (trader)
6,105,107,DAY 07/11/2024 - moved 2 animals from property ID 105 (farm) to property ID 107 (feedlot)
6,114,143,DAY 07/11/2024 - moved 1 animals from property ID 114 (farm) to property ID 143 (abbattoir)
6,127,150,DAY 07/11/2024 - moved 15 animals from property ID 127 (farm) to property ID 150 (trader)
6,137,117,DAY 07/11/2024 - moved 43 animals from property ID 137 (trader) to property ID 117 (farm)
6,139,143,DAY 07/11/2024 - moved 11 animals from property ID 139 (saleyard) to property ID 143 (abbattoir)
6,139,295,DAY 07/11/2024 - moved 12 animals from property ID 139 (saleyard) to property ID 295 (farm)
6,139,291,DAY 07/11/2024 - moved 12 animals from property ID 139 (saleyard) to property ID 291 (saleyard)
6,142,212,DAY 07/11/2024 - moved 1 animals from property ID 142 (farm) to property ID 212 (trader)
6,154,277,DAY 07/11/2024 - moved 3 animals from property ID 154 (farm) to property ID 277 (saleyard)
6,164,212,DAY 07/11/2024 - moved 16 animals from property ID 164 (farm) to property ID 212 (trader)
6,171,26,DAY 07/11/2024 - moved 8 animals from property ID 171 (trader) to property ID 26 (stud farm)
6,184,100,DAY 07/11/2024 - moved 5 animals from property ID 184 (farm) to property ID 100 (saleyard)
6,192,107,DAY 07/11/2024 - moved 5 animals from property ID 192 (farm) to property ID 107 (feedlot)
6,203,26,DAY 07/11/2024 - moved 8 animals from property ID 203 (farm) to property ID 26 (stud farm)
6,212,139,DAY 07/11/2024 - moved 23 animals from property ID 212 (trader) to property ID 139 (saleyard)
6,212,43,DAY 07/11/2024 - moved 24 animals from property ID 212 (trader) to property ID 43 (feedlot)
6,218,143,DAY 07/11/2024 - moved 2 animals from property ID 218 (farm) to property ID 143 (abbattoir)
6,236,143,DAY 07/11/2024 - moved 15 animals from property ID 236 (farm) to property ID 143 (abbattoir)
